x-axis,1,2,F1
second,Volt,Ampere,Watt
+232.62500E-03,-482.41207123E+00,+704.77386E-03,-332.07321168E+00
+232.65000E-03,-490.45227242E+00,+683.41708E-03,-319.58961492E+00
+232.67500E-03,-490.45227242E+00,+683.41708E-03,-315.27709961E+00
+232.70000E-03,-490.45227242E+00,+643.21607E-03,-320.46508789E+00
+232.72500E-03,-498.49247360E+00,+621.85929E-03,-300.44555664E+00
+232.75000E-03,-498.49247360E+00,+611.80904E-03,-300.44555664E+00
+232.77500E-03,-498.49247360E+00,+603.01507E-03,-304.63218694E+00
+232.80000E-03,-498.49247360E+00,+603.01507E-03,-284.94262695E+00
+232.82500E-03,-506.53267479E+00,+562.81406E-03,-289.45922852E+00
+232.85000E-03,-506.53267479E+00,+562.81406E-03,-288.47122191E+00
+232.87500E-03,-506.53267479E+00,+562.81406E-03,-268.63670350E+00
+232.90000E-03,-514.57287598E+00,+522.61306E-03,-268.76831055E+00
+232.92500E-03,-514.57287598E+00,+522.61306E-03,-268.76831055E+00
+232.95000E-03,-514.57287598E+00,+491.20602E-03,-251.12915038E+00
+232.97500E-03,-522.36182090E+00,+482.41206E-03,-251.86157228E+00
+233.00000E-03,-522.61307716E+00,+511.30653E-03,-251.98364258E+00
+233.02500E-03,-522.61307716E+00,+482.41206E-03,-230.98754883E+00
+233.05000E-03,-522.61307716E+00,+451.00502E-03,-230.98754883E+00
+233.07500E-03,-522.61307716E+00,+442.21105E-03,-213.89198298E+00
+233.10000E-03,-522.61307716E+00,+442.21105E-03,-213.22631836E+00
+233.12500E-03,-522.61307716E+00,+442.21105E-03,-213.22631836E+00
+233.15000E-03,-530.65327835E+00,+402.01005E-03,-213.22631836E+00
+233.17500E-03,-530.65327835E+00,+402.01005E-03,-212.56065374E+00
+233.20000E-03,-532.91458491E+00,+361.80904E-03,-192.73185729E+00
+233.22500E-03,-534.92463521E+00,+361.80904E-03,-194.79370117E+00
+233.25000E-03,-530.65327835E+00,+361.80904E-03,-194.79370117E+00
+233.27500E-03,-538.44222327E+00,+322.86432E-03,-173.18725586E+00
+233.30000E-03,-532.91458491E+00,+321.60804E-03,-167.09327703E+00
+233.32500E-03,-538.69347954E+00,+321.60804E-03,-161.67640692E+00
+233.35000E-03,-538.69347954E+00,+281.40703E-03,-151.51977539E+00
+233.37500E-03,-538.69347954E+00,+281.40703E-03,-151.59034728E+00
+233.40000E-03,-540.95478610E+00,+281.40703E-03,-147.59826666E+00
+233.42500E-03,-542.46232387E+00,+281.40703E-03,-131.80541992E+00
+233.45000E-03,-546.73368073E+00,+272.61306E-03,-131.80541992E+00
+233.47500E-03,-546.73368073E+00,+202.26130E-03,-109.83276367E+00
+233.50000E-03,-546.73368073E+00,+229.89950E-03,-111.48071289E+00
+233.52500E-03,-546.73368073E+00,+201.00502E-03,-111.48071289E+00
+233.55000E-03,-546.73368073E+00,+201.00502E-03,-111.48071289E+00
+233.57500E-03,-546.98493699E+00,+162.06030E-03,-89.14184570E+00
+233.60000E-03,-554.77388191E+00,+160.80402E-03,-89.14184570E+00
+233.62500E-03,-554.77388191E+00,+160.80402E-03,-89.14184570E+00
+233.65000E-03,-554.77388191E+00,+160.80402E-03,-67.07763672E+00
+233.67500E-03,-554.77388191E+00,+120.60301E-03,-67.81005860E+00
+233.70000E-03,-562.81408310E+00,+120.60301E-03,-67.84057617E+00
+233.72500E-03,-559.04523877E+00,+120.60301E-03,-55.84335333E+00
+233.75000E-03,-562.81408310E+00,+80.40201E-03,-45.25756836E+00
+233.77500E-03,-562.81408310E+00,+80.40201E-03,-45.84884644E+00
+233.80000E-03,-557.03518847E+00,+80.40201E-03,-45.25756836E+00
+233.82500E-03,-562.81408310E+00,+80.40201E-03,-22.91870117E+00
+233.85000E-03,-570.85428429E+00,+71.60804E-03,-22.91870117E+00
+233.87500E-03,-570.85428429E+00,+40.20100E-03,-22.91870117E+00
+233.90000E-03,-570.85428429E+00,+40.20100E-03,-16.72744757E+00
+233.92500E-03,-570.85428429E+00,+18.84422E-03,+30.51758E-03
+233.95000E-03,-572.61307832E+00,+0.0E+00,+30.51758E-03
+233.97500E-03,-570.85428429E+00,+0.0E+00,+30.51758E-03
+234.00000E-03,-573.11559085E+00,+0.0E+00,+23.28491211E+00
+234.02500E-03,-570.85428429E+00,-21.35678E-03,+23.28491211E+00
+234.05000E-03,-577.13569144E+00,-40.20100E-03,+23.28491211E+00
+234.07500E-03,-578.89448547E+00,-40.20100E-03,+23.28491211E+00
+234.10000E-03,-576.63317891E+00,-69.09548E-03,+46.53930664E+00
+234.12500E-03,-574.62312861E+00,-80.40201E-03,+46.53930664E+00
+234.15000E-03,-578.89448547E+00,-80.40201E-03,+46.53930664E+00
+234.17500E-03,-578.89448547E+00,-80.40201E-03,+47.26600641E+00
+234.20000E-03,-573.11559085E+00,-80.40201E-03,+69.79370117E+00
+234.22500E-03,-578.89448547E+00,-120.60301E-03,+69.79370117E+00
+234.25000E-03,-574.37187235E+00,-120.60301E-03,+69.79370117E+00
+234.27500E-03,-578.64322921E+00,-120.60301E-03,+70.52040094E+00
+234.30000E-03,-578.89448547E+00,-120.60301E-03,+93.04809570E+00
+234.32500E-03,-578.89448547E+00,-160.80402E-03,+93.04809570E+00
+234.35000E-03,-570.85428429E+00,-160.80402E-03,+93.04809570E+00
+234.37500E-03,-578.64322921E+00,-160.80402E-03,+93.04809570E+00
+234.40000E-03,-573.11559085E+00,-160.80402E-03,+99.58839410E+00
+234.42500E-03,-578.89448547E+00,-179.64824E-03,+116.30249023E+00
+234.45000E-03,-577.13569144E+00,-201.00502E-03,+116.30249023E+00
+234.47500E-03,-578.64322921E+00,-201.00502E-03,+139.55688477E+00
+234.50000E-03,-570.85428429E+00,-201.00502E-03,+139.55688477E+00
+234.52500E-03,-574.62312862E+00,-241.20603E-03,+139.55688477E+00
+234.55000E-03,-570.85428429E+00,-241.20603E-03,+139.55688477E+00
+234.57500E-03,-578.64322921E+00,-241.20603E-03,+162.81127930E+00
+234.60000E-03,-570.85428429E+00,-241.20603E-03,+162.81127930E+00
+234.62500E-03,-570.85428429E+00,-262.56281E-03,+162.81127930E+00
+234.65000E-03,-570.85428429E+00,-281.40703E-03,+162.81127930E+00
+234.67500E-03,-578.64322921E+00,-281.40703E-03,+162.81127930E+00
+234.70000E-03,-570.85428429E+00,-281.40703E-03,+186.06567383E+00
+234.72500E-03,-575.12564114E+00,-321.60804E-03,+186.06567383E+00
+234.75000E-03,-570.85428429E+00,-321.60804E-03,+186.06567383E+00
+234.77500E-03,-578.89448547E+00,-321.60804E-03,+186.06567383E+00
+234.80000E-03,-573.11559085E+00,-332.91457E-03,+192.60597223E+00
+234.82500E-03,-575.12564114E+00,-340.45226E-03,+209.32006836E+00
+234.85000E-03,-578.89448547E+00,-353.01507E-03,+209.32006836E+00
+234.87500E-03,-571.10554055E+00,-321.60804E-03,+209.32006836E+00
+234.90000E-03,-570.85428429E+00,-361.80904E-03,+209.32006836E+00
+234.92500E-03,-575.12564114E+00,-383.16582E-03,+232.57446289E+00
+234.95000E-03,-577.13569144E+00,-402.01005E-03,+232.57446289E+00
+234.97500E-03,-571.10554055E+00,-402.01005E-03,+233.30307000E+00
+235.00000E-03,-576.63317891E+00,-402.01005E-03,+239.13192742E+00
+235.02500E-03,-578.89448547E+00,-442.21105E-03,+255.88989258E+00
+235.05000E-03,-572.61307832E+00,-410.80402E-03,+255.88989258E+00
+235.07500E-03,-570.85428429E+00,-442.21105E-03,+278.41758735E+00
+235.10000E-03,-573.11559085E+00,-442.21105E-03,+272.60398871E+00
+235.12500E-03,-578.89448547E+00,-463.56783E-03,+279.14428711E+00
+235.15000E-03,-572.61307832E+00,-482.41206E-03,+297.31178277E+00
+235.17500E-03,-570.85428429E+00,-521.35678E-03,+297.59216314E+00
+235.20000E-03,-570.85428429E+00,-493.71859E-03,+299.37171935E+00
+235.22500E-03,-570.85428429E+00,-522.61306E-03,+302.39868164E+00
+235.25000E-03,-570.85428429E+00,-522.61306E-03,+299.10850526E+00
+235.27500E-03,-570.85428429E+00,-522.61306E-03,+325.51193239E+00
+235.30000E-03,-570.85428429E+00,-533.91959E-03,+321.13647461E+00
+235.32500E-03,-570.85428429E+00,-541.45728E-03,+321.13647461E+00
+235.35000E-03,-570.85428429E+00,-562.81406E-03,+344.08569336E+00
+235.37500E-03,-562.81408310E+00,-564.07035E-03,+344.08569336E+00
+235.40000E-03,-562.81408310E+00,-603.01507E-03,+344.08569336E+00
+235.42500E-03,-562.81408310E+00,-624.37185E-03,+341.79687499E+00
+235.45000E-03,-562.81408310E+00,-611.80904E-03,+362.96844484E+00
+235.47500E-03,-562.81408310E+00,-643.21607E-03,+361.84692383E+00
+235.50000E-03,-560.55277654E+00,-643.21607E-03,+361.84692383E+00
+235.52500E-03,-562.81408310E+00,-643.21607E-03,+384.42993164E+00
+235.55000E-03,-554.77388191E+00,-683.41708E-03,+384.42993164E+00
+235.57500E-03,-554.77388191E+00,-683.41708E-03,+378.93676758E+00
+235.60000E-03,-554.77388191E+00,-683.41708E-03,+380.48171995E+00
+235.62500E-03,-554.77388191E+00,-683.41708E-03,+401.21459961E+00
+235.65000E-03,-548.49247476E+00,-723.61808E-03,+401.21459961E+00
+235.67500E-03,-546.73368073E+00,-723.61808E-03,+401.21459961E+00
+235.70000E-03,-546.73368073E+00,-723.61808E-03,+417.38891602E+00
+235.72500E-03,-546.73368073E+00,-763.81909E-03,+417.38891602E+00
+235.75000E-03,-540.45227357E+00,-763.81909E-03,+422.19543463E+00
+235.77500E-03,-538.69347954E+00,-763.81909E-03,+439.36157227E+00
+235.80000E-03,-540.95478610E+00,-775.12562E-03,+439.36157227E+00
+235.82500E-03,-542.96483640E+00,-804.02009E-03,+448.00186149E+00
+235.85000E-03,-538.69347954E+00,-812.81406E-03,+454.55932617E+00
+235.87500E-03,-538.69347954E+00,-844.22110E-03,+454.55932617E+00
+235.90000E-03,-536.43217298E+00,-844.22110E-03,+454.55932617E+00
+235.92500E-03,-534.42212268E+00,-844.22110E-03,+472.40448000E+00
+235.95000E-03,-524.37187120E+00,-884.42210E-03,+469.08569336E+00
+235.97500E-03,-530.65327835E+00,-884.42210E-03,+469.75135797E+00
+236.00000E-03,-524.87438372E+00,-884.42210E-03,+490.38696289E+00
+236.02500E-03,-522.61307716E+00,-924.62311E-03,+490.38696289E+00
+236.05000E-03,-528.89448432E+00,-924.62311E-03,+489.24255380E+00
+236.07500E-03,-522.36182090E+00,-924.62311E-03,+503.99780273E+00
+236.10000E-03,-514.57287598E+00,-964.82411E-03,+503.99780273E+00
+236.12500E-03,-518.84423283E+00,-986.18089E-03,+524.99389648E+00
+236.15000E-03,-514.57287598E+00,-973.61808E-03,+516.87622070E+00
+236.17500E-03,-514.57287598E+00,-1.00502511E+00,+516.87622070E+00
+236.20000E-03,-512.31156942E+00,-1.00502511E+00,+537.56713867E+00
+236.22500E-03,-510.80403165E+00,-1.04522612E+00,+537.56713867E+00
+236.25000E-03,-506.53267479E+00,-1.04522612E+00,+553.73191827E+00
+236.27500E-03,-506.53267479E+00,-1.04648240E+00,+549.53002930E+00
+236.30000E-03,-506.53267479E+00,-1.08542712E+00,+549.53002930E+00
+236.32500E-03,-502.76383046E+00,-1.08542712E+00,+560.32752985E+00
+236.35000E-03,-498.49247360E+00,-1.12562813E+00,+569.85473633E+00
+236.37500E-03,-498.49247360E+00,-1.12562813E+00,+560.82153320E+00
+236.40000E-03,-496.23116704E+00,-1.13693466E+00,+580.84106445E+00
+236.42500E-03,-494.72362927E+00,-1.16582913E+00,+580.84106445E+00
+236.45000E-03,-496.73367957E+00,-1.17462310E+00,+600.86059570E+00
+236.47500E-03,-490.45227242E+00,-1.20477386E+00,+591.21704102E+00
+236.50000E-03,-482.41207123E+00,-1.20603014E+00,+591.21704102E+00
+236.52500E-03,-482.41207123E+00,-1.20603014E+00,+610.93139648E+00
+236.55000E-03,-482.41207123E+00,-1.21482411E+00,+600.86059570E+00
+236.57500E-03,-482.41207123E+00,-1.28517587E+00,+620.26977539E+00
+236.60000E-03,-480.15076467E+00,-1.28643215E+00,+620.26977539E+00
+236.62500E-03,-478.64322690E+00,-1.28643215E+00,+630.58090204E+00
+236.65000E-03,-474.37187004E+00,-1.32663315E+00,+631.33430484E+00
+236.67500E-03,-474.12061378E+00,-1.32663315E+00,+628.99780273E+00
+236.70000E-03,-474.37187004E+00,-1.36683416E+00,+648.04077148E+00
+236.72500E-03,-466.33166885E+00,-1.36683416E+00,+648.04077148E+00
+236.75000E-03,-466.33166885E+00,-1.36683416E+00,+641.15333563E+00
+236.77500E-03,-458.29146767E+00,-1.40703516E+00,+655.79223633E+00
+236.80000E-03,-458.29146767E+00,-1.41834169E+00,+657.80067442E+00
+236.82500E-03,-458.29146767E+00,-1.44723617E+00,+662.93334961E+00
+236.85000E-03,-458.29146767E+00,-1.45603014E+00,+681.30493164E+00
+236.87500E-03,-450.25126648E+00,-1.48743717E+00,+681.30493164E+00
+236.90000E-03,-452.51257304E+00,-1.48743717E+00,+677.93464651E+00
+236.92500E-03,-450.25126648E+00,-1.50628139E+00,+687.46948242E+00
+236.95000E-03,-442.21106529E+00,-1.52763817E+00,+687.46948242E+00
+236.97500E-03,-442.21106529E+00,-1.52763817E+00,+705.53588867E+00
+237.00000E-03,-436.43217066E+00,-1.56783918E+00,+692.96264648E+00
+237.02500E-03,-437.93970844E+00,-1.56783918E+00,+710.72387695E+00
+237.05000E-03,-434.17086411E+00,-1.60804018E+00,+700.61492924E+00
+237.07500E-03,-433.91960784E+00,-1.60929647E+00,+715.24047852E+00
+237.10000E-03,-428.39196948E+00,-1.64824119E+00,+715.24047852E+00
+237.12500E-03,-430.40201977E+00,-1.66708541E+00,+732.69653320E+00
+237.15000E-03,-426.13066292E+00,-1.68844219E+00,+729.73251339E+00
+237.17500E-03,-425.87940666E+00,-1.72738692E+00,+736.23657227E+00
+237.20000E-03,-418.09046173E+00,-1.72864320E+00,+748.56376653E+00
+237.22500E-03,-418.09046173E+00,-1.72864320E+00,+745.83244328E+00
+237.25000E-03,-418.09046173E+00,-1.76884420E+00,+739.16625977E+00
+237.27500E-03,-410.30151681E+00,-1.76884420E+00,+755.95092773E+00
+237.30000E-03,-410.05026054E+00,-1.80904521E+00,+755.95092773E+00
+237.32500E-03,-410.05026054E+00,-1.82788943E+00,+757.90405273E+00
+237.35000E-03,-402.01005936E+00,-1.84924621E+00,+757.90405273E+00
+237.37500E-03,-402.01005936E+00,-1.84924621E+00,+774.38354492E+00
+237.40000E-03,-402.01005936E+00,-1.88944722E+00,+759.18579102E+00
+237.42500E-03,-398.24121502E+00,-1.91080400E+00,+775.36010742E+00
+237.45000E-03,-400.25126532E+00,-1.92964822E+00,+771.96884150E+00
+237.47500E-03,-393.96985817E+00,-1.92964822E+00,+775.66528320E+00
+237.50000E-03,-388.19096354E+00,-1.96984923E+00,+780.11131282E+00
+237.52500E-03,-385.92965698E+00,-1.98869345E+00,+775.36010742E+00
+237.55000E-03,-377.88945580E+00,-2.01005023E+00,+759.18579102E+00
+237.57500E-03,-377.88945580E+00,-2.01130651E+00,+774.38354492E+00
+237.60000E-03,-369.84925461E+00,-2.05025123E+00,+785.30693059E+00
+237.62500E-03,-369.84925461E+00,-2.09045224E+00,+781.68487543E+00
+237.65000E-03,-369.84925461E+00,-2.09045224E+00,+784.37042232E+00
+237.67500E-03,-353.76885223E+00,-2.13065324E+00,+770.47729492E+00
+237.70000E-03,-353.76885223E+00,-2.13065324E+00,+767.60864258E+00
+237.72500E-03,-345.72865105E+00,-2.17085425E+00,+767.60864258E+00
+237.75000E-03,-345.72865105E+00,-2.20226128E+00,+764.00756836E+00
+237.77500E-03,-337.93970612E+00,-2.21105525E+00,+764.00756836E+00
+237.80000E-03,-331.90955523E+00,-2.25125626E+00,+759.85717773E+00
+237.82500E-03,-329.64824867E+00,-2.25125626E+00,+741.72973633E+00
+237.85000E-03,-321.60804749E+00,-2.28266329E+00,+740.57388312E+00
+237.87500E-03,-321.35679122E+00,-2.33040199E+00,+749.48120117E+00
+237.90000E-03,-319.34674093E+00,-2.33165827E+00,+744.21119696E+00
+237.92500E-03,-313.56784630E+00,-2.33165827E+00,+743.37768555E+00
+237.95000E-03,-305.52764511E+00,-2.37185927E+00,+724.27368164E+00
+237.97500E-03,-289.69849900E+00,-2.37311555E+00,+717.19360352E+00
+238.00000E-03,-289.44724274E+00,-2.41206028E+00,+717.19360352E+00
+238.02500E-03,-281.40704155E+00,-2.43090450E+00,+709.44213867E+00
+238.05000E-03,-281.40704155E+00,-2.46105525E+00,+711.97891239E+00
+238.07500E-03,-273.36684036E+00,-2.49120600E+00,+701.01928711E+00
+238.10000E-03,-273.36684036E+00,-2.50376882E+00,+706.59446723E+00
+238.12500E-03,-269.09548351E+00,-2.53266329E+00,+691.98608398E+00
+238.15000E-03,-265.32663918E+00,-2.57286429E+00,+682.28149414E+00
+238.17500E-03,-257.28643799E+00,-2.61180902E+00,+671.96655273E+00
+238.20000E-03,-257.28643799E+00,-2.61306530E+00,+671.96655273E+00
+238.22500E-03,-253.51759366E+00,-2.63442208E+00,+682.28149414E+00
+238.25000E-03,-247.48744277E+00,-2.65326630E+00,+663.16986087E+00
+238.27500E-03,-248.99498054E+00,-2.65452258E+00,+670.98999023E+00
+238.30000E-03,-241.20603561E+00,-2.69346731E+00,+659.02709961E+00
+238.32500E-03,-233.16583443E+00,-2.75502510E+00,+659.02709961E+00
+238.35000E-03,-233.16583443E+00,-2.77386932E+00,+663.85841362E+00
+238.37500E-03,-225.12563324E+00,-2.77386932E+00,+646.45385742E+00
+238.40000E-03,-222.86432668E+00,-2.81407032E+00,+633.20922852E+00
+238.42500E-03,-221.35678891E+00,-2.83291454E+00,+642.24243164E+00
+238.45000E-03,-217.08543205E+00,-2.85427133E+00,+619.29321289E+00
+238.47500E-03,-209.04523087E+00,-2.89447233E+00,+605.49354546E+00
+238.50000E-03,-209.04523087E+00,-2.89447233E+00,+613.18969727E+00
+238.52500E-03,-201.00502968E+00,-2.93467334E+00,+613.18969727E+00
+238.55000E-03,-201.00502968E+00,-2.97487434E+00,+597.62573242E+00
+238.57500E-03,-192.96482849E+00,-2.97613062E+00,+604.98619088E+00
+238.60000E-03,-192.96482849E+00,-3.01507534E+00,+587.08381655E+00
+238.62500E-03,-184.92462730E+00,-3.01507534E+00,+589.26391602E+00
+238.65000E-03,-183.16583327E+00,-3.05527635E+00,+572.11303711E+00
+238.67500E-03,-176.88442612E+00,-3.09547735E+00,+547.27172852E+00
+238.70000E-03,-171.10553149E+00,-3.13567836E+00,+554.35180664E+00
+238.72500E-03,-172.61306926E+00,-3.15452258E+00,+532.34863284E+00
+238.75000E-03,-160.80402374E+00,-3.17587936E+00,+535.98022461E+00
+238.77500E-03,-160.55276748E+00,-3.21482409E+00,+516.87622070E+00
+238.80000E-03,-152.76382256E+00,-3.21608037E+00,+491.05834961E+00
+238.82500E-03,-148.99497822E+00,-3.25628137E+00,+497.16186523E+00
+238.85000E-03,-144.72362137E+00,-3.25628137E+00,+472.30720522E+00
+238.87500E-03,-136.68342018E+00,-3.29648238E+00,+476.00936899E+00
+238.90000E-03,-136.68342018E+00,-3.30778891E+00,+451.89285276E+00
+238.92500E-03,-124.37186214E+00,-3.33668338E+00,+429.04663086E+00
+238.95000E-03,-126.88442496E+00,-3.33668338E+00,+430.16815187E+00
+238.97500E-03,-120.60301781E+00,-3.37688439E+00,+407.07397461E+00
+239.00000E-03,-106.78392199E+00,-3.37688439E+00,+379.91333008E+00
+239.02500E-03,-104.52261543E+00,-3.41708539E+00,+369.83871469E+00
+239.05000E-03,-96.48241425E+00,-3.41708539E+00,+356.96411133E+00
+239.07500E-03,-96.48241425E+00,-3.41708539E+00,+329.49829102E+00
+239.10000E-03,-90.70351962E+00,-3.45728640E+00,+333.40454102E+00
+239.12500E-03,-88.44221306E+00,-3.45728640E+00,+305.63354492E+00
+239.15000E-03,-82.16080591E+00,-3.45728640E+00,+283.88977060E+00
+239.17500E-03,-80.15075561E+00,-3.45728640E+00,+277.90260314E+00
+239.20000E-03,-72.36181068E+00,-3.49748740E+00,+252.96020508E+00
+239.22500E-03,-64.32160950E+00,-3.49748740E+00,+252.96020508E+00
+239.25000E-03,-58.04020235E+00,-3.49748740E+00,+224.82299805E+00
+239.27500E-03,-56.28140831E+00,-3.49748740E+00,+196.74682617E+00
+239.30000E-03,-50.50251368E+00,-3.49748740E+00,+177.15835561E+00
+239.32500E-03,-48.24120712E+00,-3.49748740E+00,+168.60961914E+00
+239.35000E-03,-41.95979997E+00,-3.49748740E+00,+169.03686524E+00
+239.37500E-03,-40.20100594E+00,-3.49748740E+00,+140.58303832E+00
+239.40000E-03,-32.16080475E+00,-3.49748740E+00,+120.30982962E+00
+239.42500E-03,-32.16080475E+00,-3.49748740E+00,+112.39624023E+00
+239.45000E-03,-24.12060356E+00,-3.49748740E+00,+112.39624023E+00
+239.47500E-03,-24.12060356E+00,-3.45854268E+00,+84.32006836E+00
+239.50000E-03,-16.08040237E+00,-3.46859293E+00,+76.40647898E+00
+239.52500E-03,-16.08040237E+00,-3.47613062E+00,+56.18286133E+00
+239.55000E-03,-8.04020119E+00,-3.46608037E+00,+49.56436148E+00
+239.57500E-03,-8.04020119E+00,-3.45728640E+00,+27.80151367E+00
+239.60000E-03,-2.26130656E+00,-3.41708539E+00,+27.80151367E+00
+239.62500E-03,+0.0E+00,-3.41708539E+00,+27.43530273E+00
+239.65000E-03,+6.28140715E+00,-3.41708539E+00,+30.51758E-03
+239.67500E-03,+8.29145745E+00,-3.37814067E+00,-827.78921E-03
+239.70000E-03,+8.04020119E+00,-3.37688439E+00,-27.13012695E+00
+239.72500E-03,+16.08040237E+00,-3.37688439E+00,-27.13012695E+00
+239.75000E-03,+16.08040237E+00,-3.30527635E+00,-32.68623361E+00
+239.77500E-03,+24.12060356E+00,-3.33542710E+00,-53.61938477E+00
+239.80000E-03,+21.85929701E+00,-3.29648238E+00,-53.00903320E+00
+239.82500E-03,+24.12060356E+00,-3.27763816E+00,-79.49829102E+00
+239.85000E-03,+32.16080475E+00,-3.25628137E+00,-78.52172852E+00
+239.87500E-03,+32.16080475E+00,-3.21608037E+00,-79.33807364E+00
+239.90000E-03,+32.16080475E+00,-3.21608037E+00,-103.36303711E+00
+239.92500E-03,+40.20100594E+00,-3.17587936E+00,-114.72129830E+00
+239.95000E-03,+40.20100594E+00,-3.16708539E+00,-127.59399414E+00
+239.97500E-03,+48.24120712E+00,-3.13567836E+00,-126.00708008E+00
+240.00000E-03,+54.02010175E+00,-3.09547735E+00,-150.66528321E+00
+240.02500E-03,+52.01005146E+00,-3.09547735E+00,-160.90583810E+00
+240.05000E-03,+56.28140831E+00,-3.05527635E+00,-171.84448242E+00
+240.07500E-03,+56.28140831E+00,-3.01507534E+00,-171.84448242E+00
+240.10000E-03,+64.32160950E+00,-2.98618087E+00,-176.40113822E+00
+240.12500E-03,+64.32160950E+00,-2.97487434E+00,-191.25366211E+00
+240.15000E-03,+72.36181068E+00,-2.93467334E+00,-193.84384164E+00
+240.17500E-03,+80.15075561E+00,-2.89447233E+00,-212.15820314E+00
+240.20000E-03,+80.40201187E+00,-2.85427133E+00,-209.32006836E+00
+240.22500E-03,+84.67336872E+00,-2.81407032E+00,-229.40063477E+00
+240.25000E-03,+88.44221306E+00,-2.81407032E+00,-226.16577148E+00
+240.27500E-03,+88.44221306E+00,-2.77386932E+00,-245.20874023E+00
+240.30000E-03,+96.48241425E+00,-2.73366831E+00,-264.72282408E+00
+240.32500E-03,+96.48241425E+00,-2.71482409E+00,-263.64135742E+00
+240.35000E-03,+104.52261543E+00,-2.66206027E+00,-276.66282646E+00
+240.37500E-03,+104.77387169E+00,-2.65201002E+00,-277.19116211E+00
+240.40000E-03,+114.82412318E+00,-2.58417083E+00,-293.97583008E+00
+240.42500E-03,+120.60301781E+00,-2.57286429E+00,-289.45922852E+00
+240.45000E-03,+114.32161066E+00,-2.53266329E+00,-305.26733398E+00
+240.47500E-03,+128.39196274E+00,-2.53140701E+00,-305.26733398E+00
+240.50000E-03,+134.42211363E+00,-2.49246228E+00,-320.46508789E+00
+240.52500E-03,+136.68342018E+00,-2.45226128E+00,-315.27709961E+00
+240.55000E-03,+136.68342018E+00,-2.41206028E+00,-329.49829102E+00
+240.57500E-03,+144.72362137E+00,-2.37185927E+00,-324.00512695E+00
+240.60000E-03,+144.72362137E+00,-2.33165827E+00,-320.05691526E+00
+240.62500E-03,+148.99497822E+00,-2.33165827E+00,-337.24975586E+00
+240.65000E-03,+146.48241541E+00,-2.29145726E+00,-335.48355109E+00
+240.67500E-03,+152.76382256E+00,-2.25125626E+00,-343.91212461E+00
+240.70000E-03,+160.80402374E+00,-2.21105525E+00,-356.74858100E+00
+240.72500E-03,+156.53266689E+00,-2.19221103E+00,-345.94154364E+00
+240.75000E-03,+167.08543089E+00,-2.17085425E+00,-348.90747070E+00
+240.77500E-03,+168.84422493E+00,-2.13065324E+00,-359.80033872E+00
+240.80000E-03,+171.10553148E+00,-2.11934671E+00,-359.58862305E+00
+240.82500E-03,+176.88442612E+00,-2.06909546E+00,-369.59838867E+00
+240.85000E-03,+178.64322016E+00,-2.05025123E+00,-369.59838867E+00
+240.87500E-03,+184.92462730E+00,-2.01130651E+00,-378.93676758E+00
+240.90000E-03,+184.92462730E+00,-2.01005023E+00,-371.49047852E+00
+240.92500E-03,+192.96482849E+00,-1.96984923E+00,-387.66479492E+00
+240.95000E-03,+192.96482849E+00,-1.96984923E+00,-379.91333008E+00
+240.97500E-03,+201.00502968E+00,-1.92964822E+00,-372.64633173E+00
+241.00000E-03,+209.04523087E+00,-1.91834169E+00,-387.66479492E+00
+241.02500E-03,+209.04523087E+00,-1.88944722E+00,-394.80590820E+00
+241.05000E-03,+209.04523087E+00,-1.88944722E+00,-394.80590820E+00
+241.07500E-03,+217.08543205E+00,-1.84924621E+00,-401.21459961E+00
+241.10000E-03,+225.12563324E+00,-1.80904521E+00,-398.75984195E+00
+241.12500E-03,+228.89447758E+00,-1.78768842E+00,-407.07397461E+00
+241.15000E-03,+231.40704039E+00,-1.76884420E+00,-409.09004206E+00
+241.17500E-03,+233.16583443E+00,-1.72864320E+00,-412.20092773E+00
+241.20000E-03,+241.20603561E+00,-1.69974873E+00,-416.71752930E+00
+241.22500E-03,+245.47739247E+00,-1.70979898E+00,-416.71752930E+00
+241.25000E-03,+249.24623680E+00,-1.68844219E+00,-410.03799443E+00
+241.27500E-03,+257.28643799E+00,-1.68718591E+00,-433.43734750E+00
+241.30000E-03,+257.28643799E+00,-1.64824119E+00,-423.85864258E+00
+241.32500E-03,+261.05528232E+00,-1.60804018E+00,-423.85864258E+00
+241.35000E-03,+273.36684036E+00,-1.60804018E+00,-426.42211914E+00
+241.37500E-03,+273.36684036E+00,-1.60678390E+00,-438.95721440E+00
+241.40000E-03,+279.14573500E+00,-1.56783918E+00,-428.37524414E+00
+241.42500E-03,+281.40704155E+00,-1.52763817E+00,-435.05477901E+00
+241.45000E-03,+289.44724274E+00,-1.52763817E+00,-429.65698242E+00
+241.47500E-03,+289.69849899E+00,-1.48869345E+00,-430.69076534E+00
+241.50000E-03,+291.70854929E+00,-1.48743717E+00,-430.32836914E+00
+241.52500E-03,+297.48744392E+00,-1.46859295E+00,-436.68365474E+00
+241.55000E-03,+303.76885107E+00,-1.44723617E+00,-430.32836914E+00
+241.57500E-03,+305.52764511E+00,-1.40703516E+00,-429.65698242E+00
+241.60000E-03,+313.56784630E+00,-1.37814069E+00,-429.65698242E+00
+241.62500E-03,+321.60804749E+00,-1.36683416E+00,-435.05477901E+00
+241.65000E-03,+321.60804749E+00,-1.36683416E+00,-430.77850346E+00
